route|file|top|methods|mutating|auth_first|auth_line|auth_class|auth_all|permission_codes|admin_level|zod_import_line|validation|uuid_check_line|has_dynamic_segment|audit_first|audit_line|audit_all|supabase_client|bounding|unbounded_flag|n_select|n_from|n_eq|n_rpc|rate_limit_line|ui_callers|ui_caller_files|prefix_ui_callers|internal_api_callers|internal_files|test_callers|external_callers|external_files|orphan_status|lines|with_route|runtime|deprecated
/api/school-admin/reports/bloom|apps/host/src/app/api/school-admin/reports/bloom/route.ts|school-admin|GET|false|NONE||NONE||||0|NONE|0|false|NONE|||none|NONE||0|0|0|1|0|3|apps/host/src/app/school-admin/reports-depth/SchoolReports.tsx(2),packages/lib/src/flags/registries/school.ts(1),packages/lib/src/school-admin/reporting-types.ts(1)||0||1|1|scripts/route-access-manifest.json(1)|CALLED|89|false||false
/api/school-admin/reports/export|apps/host/src/app/api/school-admin/reports/export/route.ts|school-admin|GET|false|NONE||NONE||||0|NONE|0|false|NONE|||none|NONE||0|0|0|1|0|2|apps/host/src/app/school-admin/reports-depth/SchoolReports.tsx(1),packages/lib/src/flags/registries/school.ts(1)||1|apps/host/src/app/api/school-admin/data-export/route.ts(1)|2|1|scripts/route-access-manifest.json(1)|CALLED|252|false||false
/api/school-admin/reports/mastery|apps/host/src/app/api/school-admin/reports/mastery/route.ts|school-admin|GET|false|NONE||NONE||||0|NONE|0|false|NONE|||none|NONE||0|0|0|1|0|3|apps/host/src/app/school-admin/reports-depth/SchoolReports.tsx(2),packages/lib/src/flags/registries/school.ts(1),packages/lib/src/school-admin/reporting-types.ts(1)||0||1|1|scripts/route-access-manifest.json(1)|CALLED|108|false||false
/api/school-admin/reports|apps/host/src/app/api/school-admin/reports/route.ts|school-admin|GET|false|authorizeSchoolAdmin|11|RBAC|authorizeSchoolAdmin@11|||0|NONE|0|false|NONE|||service-role|limit(x5)@94;single(x2)||12|19|18|0|0|1|apps/host/src/app/school-admin/reports/page.tsx(2)||0||4|1|scripts/route-access-manifest.json(1)|CALLED|480|false||false
/api/school-admin/roster/validate|apps/host/src/app/api/school-admin/roster/validate/route.ts|school-admin|POST|true|authorizeSchoolAdmin|47|RBAC|authorizeSchoolAdmin@47|institution.manage_students||23|zod@40|0|false|NONE|||service-role|NONE||1|1|1|0|0|1|packages/lib/src/school-admin/bulk-roster.ts(1)||0||1|1|scripts/route-access-manifest.json(1)|CALLED|283|false||false
/api/school-admin/safeguarding|apps/host/src/app/api/school-admin/safeguarding/route.ts|school-admin|GET,PATCH|true|authorizeSchoolAdmin|68|RBAC|authorizeSchoolAdmin@68|safeguarding.review||33|zod@55|0|false|logAdminAuditByUserId|192|logAdminAuditByUserId@192|service-role|limit(x1)@111;maybeSingle(x3)||5|4|9|0|0|3|apps/host/src/app/school-admin/escalations/page.tsx(1),apps/host/src/app/school-admin/escalations/SafeguardingQueue.tsx(6),packages/lib/src/rbac.ts(1)||1|apps/host/src/app/api/school-admin/escalations/route.ts(1)|2|1|scripts/route-access-manifest.json(1)|CALLED|206|false|nodejs|false
/api/school-admin/staff|apps/host/src/app/api/school-admin/staff/route.ts|school-admin|DELETE,GET,PATCH,POST|true|authorizeSchoolAdmin|89|RBAC|authorizeSchoolAdmin@89|<var:STAFF_PERMISSION>||0|NONE|0|false|logSchoolAudit|219|logSchoolAudit@219|service-role|single(x1);maybeSingle(x4);head:true||7|11|19|0|0|4|apps/host/src/app/school-admin/staff/page.tsx(1),apps/host/src/app/school-admin/staff/StaffManagement.tsx(5),packages/lib/src/school-provisioning.ts(1),packages/lib/src/use-school-admin-rbac.ts(1)||0||3|1|scripts/route-access-manifest.json(1)|CALLED|559|false|nodejs|false
/api/school-admin/students/bulk-import|apps/host/src/app/api/school-admin/students/bulk-import/route.ts|school-admin|POST|true|authorizeSchoolAdmin|123|RBAC|authorizeSchoolAdmin@123|institution.manage_students||33|zod@51|0|false|logSchoolAudit|274|logSchoolAudit@274|service-role|single(x1);maybeSingle(x1)||2|3|3|0|0|1|packages/lib/src/school-admin/bulk-roster.ts(1)||0||1|1|scripts/route-access-manifest.json(1)|CALLED|312|false||false
/api/school-admin/students|apps/host/src/app/api/school-admin/students/route.ts|school-admin|GET,PATCH,POST|true|authorizeSchoolAdmin|115|RBAC|createServerClient(ssr,RLS)@88;authorizeSchoolAdmin@115|institution.manage_students||0|NONE|0|false|logSchoolAudit|275|logSchoolAudit@275|rls|limitParam@120||0|0|0|4|0|0|||2|apps/host/src/app/api/school-admin/staff/route.ts(1),apps/host/src/app/api/schools/join/route.ts(1)|4|3|scripts/route-access-manifest.json(1),scripts/verify-live-tenant-isolation-smoke.ts(2),scripts/xc3-service-role-migration-batch.json(1)|ORPHAN-FRONTEND|1095|false||false
/api/school-admin/subscription|apps/host/src/app/api/school-admin/subscription/route.ts|school-admin|DELETE,GET,PATCH,POST|true|authorizeSchoolAdmin|100|RBAC|authorizeSchoolAdmin@100|||0|NONE|0|false|logSchoolAudit|349|logSchoolAudit@349|service-role|maybeSingle(x6);head:true||8|12|14|1|0|3|apps/host/src/app/school-admin/billing/ManageSubscriptionSection.tsx(4),apps/host/src/app/school-admin/billing/page.tsx(1),packages/lib/src/audit.ts(1)||2|apps/host/src/app/api/payments/webhook/route.ts(1),apps/host/src/app/api/schools/join/route.ts(1)|4|5|supabase/migrations/20260507000002_add_ff_school_self_service_billing_v1.sql(2),supabase/migrations/20260507000003_atomic_school_plan_change_rpc.sql(2),supabase/migrations/20260620000400_phase3_enable_school_saas_flags.sql(1),supabase/migrations/20260813000007_reconcile_acl_drift_and_ownership_guards.sql(1)|CALLED|962|false||false
/api/school-admin/teacher-engagement|apps/host/src/app/api/school-admin/teacher-engagement/route.ts|school-admin|GET|false|NONE||NONE||||0|NONE|0|false|NONE|||none|NONE||0|0|0|1|0|2|apps/host/src/app/school-admin/CommandCenter.tsx(2),packages/lib/src/school-admin/command-center-types.ts(1)||0||1|1|scripts/route-access-manifest.json(1)|CALLED|86|false||false
/api/school-admin/teachers/bulk-import|apps/host/src/app/api/school-admin/teachers/bulk-import/route.ts|school-admin|POST|true|authorizeSchoolAdmin|52|RBAC|authorizeSchoolAdmin@52|institution.manage_teachers||31|zod@47|0|false|logSchoolAudit|223|logSchoolAudit@223|service-role|NONE||0|1|0|0|0|1|packages/lib/src/school-admin/bulk-roster.ts(1)||0||1|1|scripts/route-access-manifest.json(1)|CALLED|246|false||false
/api/school-admin/teachers|apps/host/src/app/api/school-admin/teachers/route.ts|school-admin|GET,PATCH,POST|true|authorizeSchoolAdmin|15|RBAC|authorizeSchoolAdmin@15|institution.manage_teachers||0|NONE|0|false|logSchoolAudit|215|logSchoolAudit@215|service-role|range(x1)@33;single(x2);maybeSingle(x2);limitParam@22||5|6|7|0|0|0|||0||2|1|scripts/route-access-manifest.json(1)|ORPHAN-FRONTEND|397|false||false
/api/school-admin/tenant-config|apps/host/src/app/api/school-admin/tenant-config/route.ts|school-admin|GET,PUT|true|authorizeSchoolAdmin|87|RBAC|authorizeSchoolAdmin@87|||0|zod@123|0|false|logSchoolAudit|253|logSchoolAudit@253|service-role|maybeSingle(x2)||3|4|3|0|0|2|apps/host/src/app/school-admin/ai-config/page.tsx(3),packages/lib/src/audit.ts(1)||0||2|1|scripts/route-access-manifest.json(1)|CALLED|279|false||false
/api/school-admin/webhooks|apps/host/src/app/api/school-admin/webhooks/route.ts|school-admin|DELETE,GET,POST|true|authorizeSchoolAdmin|55|RBAC|authorizeSchoolAdmin@55|<var:PERMISSION>||0|NONE|0|false|logSchoolAudit|200|logSchoolAudit@200|service-role|single(x2)||3|5|3|0|0|0|||0||0|1|scripts/route-access-manifest.json(1)|ORPHAN-FRONTEND|314|false|nodejs|false
/api/school-config/manifest|apps/host/src/app/api/school-config/manifest/route.ts|school-config|GET|false|NONE||NONE||||0|NONE|0|false|NONE|||none|NONE||0|0|0|0|0|1|apps/host/src/proxy.ts(2)||0||2|1|scripts/route-access-manifest.json(1)|CALLED|97|false||false
/api/school-config|apps/host/src/app/api/school-config/route.ts|school-config|GET|false|NONE||NONE||||0|NONE|0|false|NONE|||none|NONE||0|0|0|0|0|3|apps/host/src/proxy.ts(6),packages/lib/src/modules/registry.ts(1),packages/lib/src/SchoolContext.tsx(2)||2|apps/host/src/app/api/super-admin/institutions/route.ts(1),apps/host/src/app/api/tenant/config/route.ts(7)|1|6|supabase/functions/synthetic-host-monitor/index.ts(6),supabase/migrations/20260527000010_synthetic_monitor_results.sql(1),supabase/migrations/20260728090000_lockdown_anon_readable_public_tables.sql(1),scripts/audit-tenant-isolation.ts(2)|CALLED|47|false||false
/api/schools/claim-admin|apps/host/src/app/api/schools/claim-admin/route.ts|schools|POST|true|NONE||NONE||||0|NONE|0|false|NONE|||service-role|NONE||0|0|0|0|46|1|packages/lib/src/school-provisioning.ts(3)||0||1|4|supabase/migrations/20260621000100_track_a_school_admin_provisioning.sql(2),scripts/audit-tenant-isolation.ts(1),scripts/gen-route-access-manifest.mjs(1),scripts/route-access-manifest.json(1)|CALLED|140|false||false
/api/schools/enroll|apps/host/src/app/api/schools/enroll/route.ts|schools|POST|true|authorizeRequest|42|RBAC|authorizeRequest@42|institution.manage||0|NONE|0|false|logAudit|337|logAudit@337|service-role|single(x1);maybeSingle(x4);head:true||6|8|13|0|0|2|apps/host/src/app/school-admin/enroll/page.tsx(1),packages/lib/src/school-admin/seat-enforcement.ts(1)||0||2|2|supabase/migrations/20260614000001_phase3b_seat_enforcement.sql(4),scripts/route-access-manifest.json(1)|CALLED|379|false||false
/api/schools/join|apps/host/src/app/api/schools/join/route.ts|schools|POST|true|auth.getUser|40|SESSION|createServerClient(ssr,RLS)@26;auth.getUser@40|||0|NONE|0|false|NONE|||service-role+rls|single(x3);maybeSingle(x3);head:true||10|10|12|0|0|6|apps/host/src/app/join/page.tsx(1),apps/host/src/app/login/page.tsx(1),packages/lib/src/AuthContext.tsx(2),packages/lib/src/identity/school-admin-bootstrap.ts(1)||2|apps/host/src/app/api/school-admin/invite-codes/route.ts(1),apps/host/src/app/api/school-admin/teachers/bulk-import/route.ts(1)|1|3|supabase/migrations/20260623020000_provision_school_rpc.sql(1),supabase/migrations/20260728090000_lockdown_anon_readable_public_tables.sql(1),scripts/route-access-manifest.json(1)|CALLED|377|false||false
/api/schools/setup/classes|apps/host/src/app/api/schools/setup/classes/route.ts|schools|POST|true|authorizeRequest|16|RBAC|authorizeRequest@16|institution.manage||0|NONE|0|false|logAudit|100|logAudit@100|service-role|maybeSingle(x1)||2|2|3|0|0|1|apps/host/src/app/school-admin/setup/page.tsx(1)||0||0|1|scripts/route-access-manifest.json(1)|CALLED|118|false||false
/api/schools/setup/invite-codes|apps/host/src/app/api/schools/setup/invite-codes/route.ts|schools|POST|true|authorizeRequest|38|RBAC|authorizeRequest@38|institution.manage||0|NONE|0|false|logAudit|144|logAudit@144|service-role|maybeSingle(x1)||3|3|3|0|0|1|apps/host/src/app/school-admin/setup/page.tsx(1)||0||0|1|scripts/route-access-manifest.json(1)|CALLED|181|false||false
/api/schools/setup/profile|apps/host/src/app/api/schools/setup/profile/route.ts|schools|POST|true|authorizeRequest|14|RBAC|authorizeRequest@14|institution.manage||0|NONE|0|false|logAudit|76|logAudit@76|service-role|single(x1);maybeSingle(x1)||2|2|4|0|0|1|apps/host/src/app/school-admin/setup/page.tsx(2)||0||0|1|scripts/route-access-manifest.json(1)|CALLED|94|false||false
/api/schools/trial|apps/host/src/app/api/schools/trial/route.ts|schools|POST|true|NONE||NONE||||0|NONE|0|false|NONE|||none|NONE||0|0|0|0|22|3|apps/host/src/app/schools/page.tsx(1),packages/lib/src/api-rate-limit.ts(1),packages/lib/src/school-provisioning.ts(1)||1|apps/host/src/app/api/schools/claim-admin/route.ts(1)|1|4|supabase/migrations/20260902170000_seed_alert_rule_redis_rate_limiter_fallback.sql(2),scripts/audit-tenant-isolation.ts(1),scripts/gen-route-access-manifest.mjs(1),scripts/route-access-manifest.json(1)|CALLED|94|false||false
/api/state/decisions|apps/host/src/app/api/state/decisions/route.ts|state|GET|false|authorizeRequest|41|RBAC|authorizeRequest@41|||0|NONE|0|false|NONE|||none|NONE||0|0|0|0|0|1|packages/lib/src/state/rules/client.ts(2)||0||0|1|scripts/route-access-manifest.json(1)|CALLED|74|false||false
/api/student-router|apps/host/src/app/api/student-router/route.ts|student-router|GET|false|authorizeRequest|33|RBAC|authorizeRequest@33|student.router_access||0|NONE|0|false|NONE|||none|NONE||0|0|0|0|0|0|||0||0|2|supabase/migrations/20260816000006_seed_student_router_access_permission.sql(2),scripts/route-access-manifest.json(1)|ORPHAN-FRONTEND|58|false|nodejs|false
/api/student/assignments/[id]/complete|apps/host/src/app/api/student/assignments/[id]/complete/route.ts|student|POST|true|authorizeRequest|41|RBAC|authorizeRequest@41|quiz.attempt||0|NONE|0|true|NONE|||service-role|NONE||0|0|0|0|0|6|apps/host/src/app/(student)/assignments/page.tsx(1),apps/host/src/app/(student)/quiz/page.tsx(1),mobile/lib/data/models/assignment_models.dart(2),mobile/lib/data/repositories/assignments_repository.dart(1)|9|0||2|1|scripts/route-access-manifest.json(1)|CALLED|107|false||false
/api/student/chapters|apps/host/src/app/api/student/chapters/route.ts|student|GET|false|auth.getUser|85|SESSION|auth.getUser@85;createSupabaseServerClient(RLS)@90|||0|NONE|0|false|NONE|||service-role+rls|NONE||0|0|0|1|0|4|apps/host/src/app/(student)/library/page.tsx(1),apps/host/src/app/super-admin/grounding/health/page.tsx(1),packages/lib/src/supabase.ts(3),packages/lib/src/useAllowedChapters.ts(2)||0||4|3|supabase/migrations/_legacy/timestamped/20260415000015_validate_academic_scope.sql(1),supabase/migrations/_legacy/timestamped/20260418101000_subjects_chapters_rpcs_v2.sql(2),scripts/route-access-manifest.json(1)|CALLED|151|false|nodejs|false
